SoortMisdrijf,RegioS,Perioden,Unnamed: 0,ID,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
Vernieling en beschadiging,Groningen (PV),2020,663492,663492,9710.0,41.0,16.5,1445.0,133.8,2105.0
Vernieling en beschadiging,Limburg (PV),2010,664158,664158,36170.0,43.0,32.2,5355.0,86.89999999999999,7030.0
Vernieling en beschadiging,Limburg (PV),2011,664164,664164,32145.0,37.0,28.600000000000005,4365.0,69.0,5675.0
Vernieling en beschadiging,Limburg (PV),2012,664170,664170,29135.0,35.0,25.8,3980.0,79.1,5030.0
Vernieling en beschadiging,Limburg (PV),2013,664176,664176,27205.0,35.0,24.200000000000003,3805.0,111.1,4825.0
Vernieling en beschadiging,Limburg (PV),2014,664182,664182,25955.0,35.0,23.099999999999998,3265.0,92.80000000000001,3945.0
Vernieling en beschadiging,Limburg (PV),2015,664188,664188,22925.0,32.0,20.5,3025.0,96.9,3640.0
Vernieling en beschadiging,Limburg (PV),2016,664194,664194,20000.0,32.0,17.8,2820.0,98.5,3300.0
Vernieling en beschadiging,Limburg (PV),2017,664200,664200,17570.0,31.0,15.600000000000001,2755.0,90.69999999999999,3210.0
Vernieling en beschadiging,Limburg (PV),2018,664206,664206,15645.0,29.0,13.899999999999999,3045.0,113.5,3490.0
Vernieling en beschadiging,Limburg (PV),2019,664212,664212,17390.0,32.0,15.500000000000002,3670.0,175.6,4315.0
Vernieling en beschadiging,Limburg (PV),2020,664218,664218,16970.0,33.0,15.1,3140.0,131.1,4080.0
Vernieling en beschadiging,Niet in te delen (PV),2010,664224,664224,235.0,10.0,0.0,65.0,88.4,95.0
Vernieling en beschadiging,Niet in te delen (PV),2011,664230,664230,230.0,11.0,0.0,30.0,34.6,30.0
Vernieling en beschadiging,Niet in te delen (PV),2012,664236,664236,150.0,8.0,0.0,20.0,25.200000000000003,25.0
Vernieling en beschadiging,Niet in te delen (PV),2013,664242,664242,120.0,8.0,0.0,25.0,92.4,40.0
Vernieling en beschadiging,Niet in te delen (PV),2014,664248,664248,110.0,8.0,0.0,20.0,33.1,30.0
Vernieling en beschadiging,Niet in te delen (PV),2015,664254,664254,90.0,5.0,0.0,15.0,31.6,20.0
Vernieling en beschadiging,Niet in te delen (PV),2016,664260,664260,115.0,10.0,0.0,25.0,81.5,40.0
Vernieling en beschadiging,Niet in te delen (PV),2017,664266,664266,185.0,11.0,0.0,25.0,40.3,30.0
Vernieling en beschadiging,Niet in te delen (PV),2018,664272,664272,125.0,7.0,0.0,40.0,99.9,55.0
Vernieling en beschadiging,Niet in te delen (PV),2019,664278,664278,160.0,8.0,0.0,35.0,78.3,50.0
Vernieling en beschadiging,Niet in te delen (PV),2020,664284,664284,110.0,14.0,0.0,40.0,104.6,45.0
Vernieling en beschadiging,Noord-Brabant (PV),2010,664092,664092,72570.0,41.0,29.7,10180.0,74.2,14550.0
Vernieling en beschadiging,Noord-Brabant (PV),2011,664098,664098,69115.0,38.0,28.1,8785.0,69.9,11860.0
Vernieling en beschadiging,Noord-Brabant (PV),2012,664104,664104,63185.0,36.0,25.700000000000003,8075.0,81.1,10800.0
Vernieling en beschadiging,Noord-Brabant (PV),2013,664110,664110,54055.0,32.0,22.0,6865.0,92.0,9240.0
Vernieling en beschadiging,Noord-Brabant (PV),2014,664116,664116,51080.0,33.0,20.500000000000004,7345.0,96.7,9625.0
Vernieling en beschadiging,Noord-Brabant (PV),2015,664122,664122,46965.0,32.0,18.900000000000002,6750.0,120.69999999999999,8325.0
Vernieling en beschadiging,Noord-Brabant (PV),2016,664128,664128,44740.0,32.0,17.9,6695.0,116.5,8345.0
Vernieling en beschadiging,Noord-Brabant (PV),2017,664134,664134,37415.0,32.0,14.8,6035.0,97.0,7410.0
Vernieling en beschadiging,Noord-Brabant (PV),2018,664140,664140,33915.0,30.0,13.399999999999999,7045.0,123.6,8585.0
Vernieling en beschadiging,Noord-Brabant (PV),2019,664146,664146,37545.0,31.0,14.7,8950.0,156.2,10870.0
Vernieling en beschadiging,Noord-Brabant (PV),2020,664152,664152,38120.0,31.0,14.8,7730.0,129.70000000000002,9655.0
Vernieling en beschadiging,Noord-Holland (PV),2010,663894,663894,83955.0,36.0,31.4,14800.0,82.69999999999999,19685.0
Vernieling en beschadiging,Noord-Holland (PV),2011,663900,663900,80340.0,34.0,29.799999999999997,14110.0,82.5,18265.0
Vernieling en beschadiging,Noord-Holland (PV),2012,663906,663906,70625.0,31.0,26.0,10760.0,87.4,14065.0
Vernieling en beschadiging,Noord-Holland (PV),2013,663912,663912,64580.0,28.0,23.7,10095.0,98.69999999999999,13070.0
Vernieling en beschadiging,Noord-Holland (PV),2014,663918,663918,63050.0,30.0,22.900000000000002,11205.0,104.49999999999999,14360.0
Vernieling en beschadiging,Noord-Holland (PV),2015,663924,663924,58740.0,28.0,21.300000000000004,9710.0,105.0,13075.0
Vernieling en beschadiging,Noord-Holland (PV),2016,663930,663930,55785.0,29.0,20.0,8925.0,101.0,11325.0
Vernieling en beschadiging,Noord-Holland (PV),2017,663936,663936,49605.0,29.0,17.7,8710.0,102.8,10530.0
Vernieling en beschadiging,Noord-Holland (PV),2018,663942,663942,43795.0,27.0,15.599999999999998,8445.0,118.69999999999999,10250.0
Vernieling en beschadiging,Noord-Holland (PV),2019,663948,663948,45980.0,27.0,16.0,8930.0,118.20000000000002,11005.0
Vernieling en beschadiging,Noord-Holland (PV),2020,663954,663954,49105.0,31.0,17.0,7835.0,106.1,10265.0
Vernieling en beschadiging,Overijssel (PV),2010,663630,663630,28310.0,45.0,25.000000000000004,4780.0,90.80000000000001,6410.0
Vernieling en beschadiging,Overijssel (PV),2011,663636,663636,28630.0,45.0,25.2,4540.0,80.7,5865.0
Vernieling en beschadiging,Overijssel (PV),2012,663642,663642,27685.0,43.0,24.299999999999997,4115.0,88.89999999999999,5545.0
Vernieling en beschadiging,Overijssel (PV),2013,663648,663648,23655.0,38.0,20.7,3350.0,105.9,4180.0
Vernieling en beschadiging,Overijssel (PV),2014,663654,663654,20935.0,38.0,18.3,3095.0,112.7,4100.0
Vernieling en beschadiging,Overijssel (PV),2015,663660,663660,18630.0,37.0,16.299999999999997,3280.0,108.39999999999999,3960.0
Vernieling en beschadiging,Overijssel (PV),2016,663666,663666,16730.0,34.0,14.6,2765.0,109.5,3340.0
Vernieling en beschadiging,Overijssel (PV),2017,663672,663672,15260.0,35.0,13.299999999999997,2920.0,126.69999999999999,3710.0
Vernieling en beschadiging,Overijssel (PV),2018,663678,663678,13980.0,33.0,12.1,2910.0,144.5,3510.0
Vernieling en beschadiging,Overijssel (PV),2019,663684,663684,13905.0,33.0,12.0,3000.0,173.79999999999998,3675.0
Vernieling en beschadiging,Overijssel (PV),2020,663690,663690,14640.0,34.0,12.600000000000001,2990.0,137.1,3930.0
Vernieling en beschadiging,Utrecht (PV),2010,663828,663828,34780.0,39.0,28.400000000000006,5015.0,80.60000000000001,6685.0
Vernieling en beschadiging,Utrecht (PV),2011,663834,663834,31960.0,36.0,26.0,4425.0,68.7,6005.0
Vernieling en beschadiging,Utrecht (PV),2012,663840,663840,28300.0,34.0,22.900000000000006,4105.0,83.70000000000002,5700.0
Vernieling en beschadiging,Utrecht (PV),2013,663846,663846,25375.0,32.0,20.3,3705.0,106.60000000000001,5115.0
Vernieling en beschadiging,Utrecht (PV),2014,663852,663852,24915.0,33.0,19.8,3405.0,86.2,4285.0
Vernieling en beschadiging,Utrecht (PV),2015,663858,663858,24820.0,33.0,19.6,3110.0,96.69999999999999,4155.0
Vernieling en beschadiging,Utrecht (PV),2016,663864,663864,22060.0,31.0,17.099999999999998,2940.0,110.5,3765.0
Vernieling en beschadiging,Utrecht (PV),2017,663870,663870,19880.0,29.0,15.3,3060.0,99.3,3890.0
Vernieling en beschadiging,Utrecht (PV),2018,663876,663876,17895.0,28.0,13.7,3080.0,131.3,3620.0
Vernieling en beschadiging,Utrecht (PV),2019,663882,663882,19815.0,30.0,14.7,3380.0,142.8,4095.0
Vernieling en beschadiging,Utrecht (PV),2020,663888,663888,18775.0,30.0,13.8,2970.0,129.4,3740.0
Vernieling en beschadiging,Zeeland (PV),2010,664026,664026,12220.0,55.0,32.0,1710.0,74.80000000000001,2560.0
Vernieling en beschadiging,Zeeland (PV),2011,664032,664032,11885.0,52.0,30.900000000000002,1705.0,68.2,2430.0
Vernieling en beschadiging,Zeeland (PV),2012,664038,664038,10350.0,49.0,26.800000000000004,1530.0,73.4,1975.0
Vernieling en beschadiging,Zeeland (PV),2013,664044,664044,8900.0,47.0,23.1,1390.0,73.2,1860.0
Vernieling en beschadiging,Zeeland (PV),2014,664050,664050,7805.0,45.0,20.4,1270.0,80.69999999999999,1590.0
Vernieling en beschadiging,Zeeland (PV),2015,664056,664056,8310.0,49.0,21.8,1285.0,96.50000000000001,1700.0
Vernieling en beschadiging,Zeeland (PV),2016,664062,664062,6820.0,44.0,17.9,1165.0,83.3,1390.0
Vernieling en beschadiging,Zeeland (PV),2017,664068,664068,5635.0,42.0,14.799999999999999,1090.0,73.0,1295.0
Vernieling en beschadiging,Zeeland (PV),2018,664074,664074,4795.0,38.0,12.399999999999999,1150.0,121.2,1485.0
Vernieling en beschadiging,Zeeland (PV),2019,664080,664080,5150.0,38.0,13.3,1325.0,166.40000000000003,1575.0
Vernieling en beschadiging,Zeeland (PV),2020,664086,664086,5515.0,39.0,14.3,995.0,68.5,1505.0
Vernieling en beschadiging,Zuid-Holland (PV),2010,663960,663960,101200.0,36.0,28.7,18930.0,112.39999999999999,27715.0
Vernieling en beschadiging,Zuid-Holland (PV),2011,663966,663966,111720.0,40.0,31.700000000000003,17995.0,88.4,24965.0
Vernieling en beschadiging,Zuid-Holland (PV),2012,663972,663972,96985.0,36.0,27.200000000000003,15175.0,109.1,20695.0
Vernieling en beschadiging,Zuid-Holland (PV),2013,663978,663978,85390.0,33.0,24.0,13515.0,119.79999999999998,17890.0
Vernieling en beschadiging,Zuid-Holland (PV),2014,663984,663984,79345.0,33.0,22.200000000000003,12340.0,117.8,16060.0
Vernieling en beschadiging,Zuid-Holland (PV),2015,663990,663990,72975.0,32.0,20.1,11305.0,118.8,14485.0
Vernieling en beschadiging,Zuid-Holland (PV),2016,663996,663996,69215.0,32.0,19.1,10800.0,109.89999999999999,13390.0
Vernieling en beschadiging,Zuid-Holland (PV),2017,664002,664002,58890.0,29.0,16.2,9515.0,114.19999999999999,11525.0
Vernieling en beschadiging,Zuid-Holland (PV),2018,664008,664008,53495.0,29.0,14.600000000000001,9655.0,121.4,11795.0
Vernieling en beschadiging,Zuid-Holland (PV),2019,664014,664014,56080.0,30.0,15.299999999999999,10785.0,121.3,13345.0
Vernieling en beschadiging,Zuid-Holland (PV),2020,664020,664020,59620.0,31.0,16.1,10315.0,117.69999999999999,13970.0
Vuurwapenmisdrijven,Drenthe (PV),2010,382789,382789,190.0,1.0,0.4,190.0,99.0,195.0
Vuurwapenmisdrijven,Drenthe (PV),2011,382790,382790,185.0,1.0,0.4,185.0,98.4,205.0
Vuurwapenmisdrijven,Drenthe (PV),2012,382791,382791,170.0,1.0,0.3,165.0,97.6,190.0
Vuurwapenmisdrijven,Drenthe (PV),2013,382792,382792,115.0,1.0,0.2,110.0,95.7,120.0
Vuurwapenmisdrijven,Drenthe (PV),2014,382793,382793,90.0,0.0,0.0,85.0,97.8,100.0
Vuurwapenmisdrijven,Drenthe (PV),2015,382794,382794,95.0,0.0,0.0,95.0,99.0,115.0
Vuurwapenmisdrijven,Drenthe (PV),2016,382795,382795,95.0,1.0,0.0,95.0,100.0,100.0
Vuurwapenmisdrijven,Drenthe (PV),2017,382796,382796,85.0,1.0,0.0,85.0,100.0,100.0
Vuurwapenmisdrijven,Drenthe (PV),2018,382797,382797,90.0,1.0,0.0,85.0,93.5,95.0
Vuurwapenmisdrijven,Drenthe (PV),2019,382798,382798,115.0,1.0,0.2,110.0,94.8,130.0
Vuurwapenmisdrijven,Drenthe (PV),2020,382799,382799,95.0,1.0,0.0,80.0,83.2,110.0
Vuurwapenmisdrijven,Flevoland (PV),2010,382811,382811,110.0,0.0,0.3,100.0,92.7,120.0
Vuurwapenmisdrijven,Flevoland (PV),2011,382812,382812,125.0,0.0,0.3,125.0,98.4,150.0
Vuurwapenmisdrijven,Flevoland (PV),2012,382813,382813,125.0,0.0,0.3,120.0,95.3,160.0
Vuurwapenmisdrijven,Flevoland (PV),2013,382814,382814,150.0,1.0,0.4,140.0,94.6,175.0
Vuurwapenmisdrijven,Flevoland (PV),2014,382815,382815,125.0,1.0,0.3,120.0,97.6,145.0
Vuurwapenmisdrijven,Flevoland (PV),2015,382816,382816,115.0,1.0,0.3,115.0,97.4,135.0
Vuurwapenmisdrijven,Flevoland (PV),2016,382817,382817,110.0,1.0,0.3,105.0,96.4,125.0
Vuurwapenmisdrijven,Flevoland (PV),2017,382818,382818,110.0,1.0,0.3,105.0,95.5,140.0
Vuurwapenmisdrijven,Flevoland (PV),2018,382819,382819,140.0,1.0,0.3,135.0,95.7,165.0
Vuurwapenmisdrijven,Flevoland (PV),2019,382820,382820,160.0,1.0,0.4,155.0,96.9,180.0
Vuurwapenmisdrijven,Flevoland (PV),2020,382821,382821,180.0,1.0,0.4,155.0,87.2,200.0
Vuurwapenmisdrijven,Fryslân (PV),2010,382778,382778,140.0,0.0,0.2,130.0,95.7,145.0
Vuurwapenmisdrijven,Fryslân (PV),2011,382779,382779,175.0,1.0,0.3,170.0,96.0,190.0
Vuurwapenmisdrijven,Fryslân (PV),2012,382780,382780,130.0,0.0,0.2,125.0,97.7,150.0
Vuurwapenmisdrijven,Fryslân (PV),2013,382781,382781,140.0,0.0,0.2,135.0,95.7,140.0
Vuurwapenmisdrijven,Fryslân (PV),2014,382782,382782,100.0,0.0,0.2,100.0,99.0,110.0
Vuurwapenmisdrijven,Fryslân (PV),2015,382783,382783,95.0,0.0,0.0,90.0,98.9,115.0
Vuurwapenmisdrijven,Fryslân (PV),2016,382784,382784,85.0,0.0,0.0,85.0,97.7,95.0
Vuurwapenmisdrijven,Fryslân (PV),2017,382785,382785,90.0,0.0,0.0,90.0,98.9,100.0
Vuurwapenmisdrijven,Fryslân (PV),2018,382786,382786,95.0,0.0,0.1,95.0,95.9,105.0
Vuurwapenmisdrijven,Fryslân (PV),2019,382787,382787,145.0,1.0,0.2,140.0,96.6,160.0
Vuurwapenmisdrijven,Fryslân (PV),2020,382788,382788,160.0,1.0,0.2,120.0,73.9,190.0
Vuurwapenmisdrijven,Gelderland (PV),2010,382822,382822,540.0,0.0,0.3,520.0,96.1,615.0
Vuurwapenmisdrijven,Gelderland (PV),2011,382823,382823,585.0,0.0,0.3,575.0,97.6,655.0
Vuurwapenmisdrijven,Gelderland (PV),2012,382824,382824,535.0,0.0,0.3,525.0,97.6,595.0
Vuurwapenmisdrijven,Gelderland (PV),2013,382825,382825,550.0,0.0,0.3,530.0,96.5,625.0
Vuurwapenmisdrijven,Gelderland (PV),2014,382826,382826,530.0,1.0,0.3,515.0,96.8,610.0
Vuurwapenmisdrijven,Gelderland (PV),2015,382827,382827,460.0,0.0,0.2,445.0,96.7,520.0
Vuurwapenmisdrijven,Gelderland (PV),2016,382828,382828,490.0,1.0,0.2,475.0,96.9,530.0
Vuurwapenmisdrijven,Gelderland (PV),2017,382829,382829,430.0,1.0,0.2,420.0,97.4,475.0
Vuurwapenmisdrijven,Gelderland (PV),2018,382830,382830,455.0,1.0,0.2,435.0,95.0,515.0
Vuurwapenmisdrijven,Gelderland (PV),2019,382831,382831,675.0,1.0,0.3,655.0,96.9,790.0
Vuurwapenmisdrijven,Gelderland (PV),2020,382832,382832,755.0,1.0,0.4,645.0,85.8,855.0
Vuurwapenmisdrijven,Groningen (PV),2010,382767,382767,175.0,0.0,0.3,175.0,98.9,210.0
Vuurwapenmisdrijven,Groningen (PV),2011,382768,382768,210.0,1.0,0.4,205.0,99.0,240.0
Vuurwapenmisdrijven,Groningen (PV),2012,382769,382769,175.0,0.0,0.3,165.0,94.9,190.0
Vuurwapenmisdrijven,Groningen (PV),2013,382770,382770,150.0,0.0,0.3,145.0,98.7,165.0
Vuurwapenmisdrijven,Groningen (PV),2014,382771,382771,145.0,0.0,0.2,140.0,95.8,160.0
Vuurwapenmisdrijven,Groningen (PV),2015,382772,382772,125.0,0.0,0.2,125.0,98.4,135.0
Vuurwapenmisdrijven,Groningen (PV),2016,382773,382773,90.0,0.0,0.0,85.0,97.8,105.0
Vuurwapenmisdrijven,Groningen (PV),2017,382774,382774,105.0,0.0,0.2,100.0,99.0,120.0
Vuurwapenmisdrijven,Groningen (PV),2018,382775,382775,130.0,1.0,0.2,125.0,98.4,145.0
Vuurwapenmisdrijven,Groningen (PV),2019,382776,382776,170.0,1.0,0.3,155.0,92.3,195.0
Vuurwapenmisdrijven,Groningen (PV),2020,382777,382777,180.0,1.0,0.3,140.0,78.9,210.0
Vuurwapenmisdrijven,Limburg (PV),2010,382888,382888,565.0,1.0,0.5,555.0,97.7,655.0
Vuurwapenmisdrijven,Limburg (PV),2011,382889,382889,585.0,1.0,0.5,565.0,96.1,625.0
Vuurwapenmisdrijven,Limburg (PV),2012,382890,382890,540.0,1.0,0.5,530.0,98.2,590.0
Vuurwapenmisdrijven,Limburg (PV),2013,382891,382891,490.0,1.0,0.4,475.0,97.3,530.0
Vuurwapenmisdrijven,Limburg (PV),2014,382892,382892,450.0,1.0,0.4,435.0,96.5,495.0
Vuurwapenmisdrijven,Limburg (PV),2015,382893,382893,400.0,1.0,0.4,385.0,96.0,450.0
Vuurwapenmisdrijven,Limburg (PV),2016,382894,382894,360.0,1.0,0.3,340.0,94.2,395.0
Vuurwapenmisdrijven,Limburg (PV),2017,382895,382895,345.0,1.0,0.3,335.0,96.5,400.0
Vuurwapenmisdrijven,Limburg (PV),2018,382896,382896,440.0,1.0,0.4,430.0,98.2,480.0
Vuurwapenmisdrijven,Limburg (PV),2019,382897,382897,540.0,1.0,0.5,525.0,97.4,580.0
Vuurwapenmisdrijven,Limburg (PV),2020,382898,382898,535.0,1.0,0.5,445.0,83.7,580.0
Vuurwapenmisdrijven,Niet in te delen (PV),2010,382899,382899,15.0,1.0,0.0,15.0,88.2,20.0
Vuurwapenmisdrijven,Niet in te delen (PV),2011,382900,382900,15.0,1.0,0.0,15.0,100.0,15.0
Vuurwapenmisdrijven,Niet in te delen (PV),2012,382901,382901,25.0,1.0,0.0,25.0,100.0,30.0
Vuurwapenmisdrijven,Niet in te delen (PV),2013,382902,382902,5.0,0.0,0.0,5.0,66.7,5.0
Vuurwapenmisdrijven,Niet in te delen (PV),2014,382903,382903,10.0,1.0,0.0,10.0,100.0,10.0
Vuurwapenmisdrijven,Niet in te delen (PV),2015,382904,382904,5.0,0.0,0.0,5.0,100.0,15.0
Vuurwapenmisdrijven,Niet in te delen (PV),2016,382905,382905,5.0,1.0,0.0,5.0,100.0,10.0
Vuurwapenmisdrijven,Niet in te delen (PV),2017,382906,382906,10.0,1.0,0.0,10.0,90.0,10.0
Vuurwapenmisdrijven,Niet in te delen (PV),2018,382907,382907,10.0,1.0,0.0,10.0,90.0,20.0
Vuurwapenmisdrijven,Niet in te delen (PV),2019,382908,382908,5.0,0.0,0.0,5.0,100.0,15.0
Vuurwapenmisdrijven,Niet in te delen (PV),2020,382909,382909,10.0,1.0,0.0,5.0,75.0,10.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2010,382877,382877,915.0,1.0,0.4,885.0,96.8,1035.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2011,382878,382878,860.0,0.0,0.4,840.0,97.2,975.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2012,382879,382879,860.0,0.0,0.3,845.0,98.1,965.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2013,382880,382880,850.0,1.0,0.3,835.0,98.0,960.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2014,382881,382881,785.0,1.0,0.3,770.0,98.6,905.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2015,382882,382882,835.0,1.0,0.3,820.0,97.8,925.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2016,382883,382883,795.0,1.0,0.3,775.0,97.4,855.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2017,382884,382884,840.0,1.0,0.3,820.0,97.5,900.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2018,382885,382885,1055.0,1.0,0.4,1025.0,97.3,1135.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2019,382886,382886,1195.0,1.0,0.5,1165.0,97.4,1325.0
Vuurwapenmisdrijven,Noord-Brabant (PV),2020,382887,382887,1140.0,1.0,0.4,1000.0,87.9,1285.0
Vuurwapenmisdrijven,Noord-Holland (PV),2010,382844,382844,1495.0,1.0,0.6,1450.0,97.1,1700.0
Vuurwapenmisdrijven,Noord-Holland (PV),2011,382845,382845,1910.0,1.0,0.7,1850.0,96.7,2145.0
Vuurwapenmisdrijven,Noord-Holland (PV),2012,382846,382846,1895.0,1.0,0.7,1830.0,96.6,2090.0
Vuurwapenmisdrijven,Noord-Holland (PV),2013,382847,382847,1555.0,1.0,0.6,1500.0,96.3,1755.0
Vuurwapenmisdrijven,Noord-Holland (PV),2014,382848,382848,1310.0,1.0,0.5,1270.0,97.2,1510.0
Vuurwapenmisdrijven,Noord-Holland (PV),2015,382849,382849,1295.0,1.0,0.5,1245.0,96.1,1460.0
Vuurwapenmisdrijven,Noord-Holland (PV),2016,382850,382850,1210.0,1.0,0.4,1160.0,96.1,1365.0
Vuurwapenmisdrijven,Noord-Holland (PV),2017,382851,382851,1005.0,1.0,0.4,955.0,95.3,1145.0
Vuurwapenmisdrijven,Noord-Holland (PV),2018,382852,382852,1055.0,1.0,0.4,965.0,91.3,1180.0
Vuurwapenmisdrijven,Noord-Holland (PV),2019,382853,382853,1135.0,1.0,0.4,1070.0,94.0,1325.0
Vuurwapenmisdrijven,Noord-Holland (PV),2020,382854,382854,1135.0,1.0,0.4,960.0,84.7,1310.0
Vuurwapenmisdrijven,Overijssel (PV),2010,382800,382800,360.0,1.0,0.3,355.0,97.8,440.0
Vuurwapenmisdrijven,Overijssel (PV),2011,382801,382801,305.0,0.0,0.3,300.0,98.4,345.0
Vuurwapenmisdrijven,Overijssel (PV),2012,382802,382802,325.0,1.0,0.3,315.0,96.6,350.0
Vuurwapenmisdrijven,Overijssel (PV),2013,382803,382803,330.0,1.0,0.3,320.0,97.3,365.0
Vuurwapenmisdrijven,Overijssel (PV),2014,382804,382804,295.0,1.0,0.3,285.0,96.3,350.0
Vuurwapenmisdrijven,Overijssel (PV),2015,382805,382805,275.0,1.0,0.2,270.0,98.2,300.0
Vuurwapenmisdrijven,Overijssel (PV),2016,382806,382806,320.0,1.0,0.3,310.0,96.9,350.0
Vuurwapenmisdrijven,Overijssel (PV),2017,382807,382807,245.0,1.0,0.2,240.0,97.2,270.0
Vuurwapenmisdrijven,Overijssel (PV),2018,382808,382808,330.0,1.0,0.3,320.0,97.0,385.0
Vuurwapenmisdrijven,Overijssel (PV),2019,382809,382809,375.0,1.0,0.3,360.0,96.0,420.0
Vuurwapenmisdrijven,Overijssel (PV),2020,382810,382810,420.0,1.0,0.4,355.0,84.4,475.0
Vuurwapenmisdrijven,Utrecht (PV),2010,382833,382833,340.0,0.0,0.3,330.0,96.2,405.0
Vuurwapenmisdrijven,Utrecht (PV),2011,382834,382834,435.0,1.0,0.4,410.0,94.7,515.0
Vuurwapenmisdrijven,Utrecht (PV),2012,382835,382835,325.0,0.0,0.3,315.0,96.9,375.0
Vuurwapenmisdrijven,Utrecht (PV),2013,382836,382836,345.0,0.0,0.3,340.0,98.0,380.0
Vuurwapenmisdrijven,Utrecht (PV),2014,382837,382837,350.0,0.0,0.3,340.0,97.7,405.0
Vuurwapenmisdrijven,Utrecht (PV),2015,382838,382838,335.0,0.0,0.3,320.0,96.4,375.0
Vuurwapenmisdrijven,Utrecht (PV),2016,382839,382839,305.0,0.0,0.2,300.0,98.0,365.0
Vuurwapenmisdrijven,Utrecht (PV),2017,382840,382840,265.0,0.0,0.2,255.0,97.7,305.0
Vuurwapenmisdrijven,Utrecht (PV),2018,382841,382841,300.0,0.0,0.2,295.0,97.7,340.0
Vuurwapenmisdrijven,Utrecht (PV),2019,382842,382842,350.0,1.0,0.3,340.0,98.3,390.0
Vuurwapenmisdrijven,Utrecht (PV),2020,382843,382843,345.0,1.0,0.3,295.0,86.0,400.0
Vuurwapenmisdrijven,Zeeland (PV),2010,382866,382866,115.0,1.0,0.3,115.0,96.6,135.0
Vuurwapenmisdrijven,Zeeland (PV),2011,382867,382867,150.0,1.0,0.4,145.0,96.1,170.0
Vuurwapenmisdrijven,Zeeland (PV),2012,382868,382868,160.0,1.0,0.4,155.0,96.2,190.0
Vuurwapenmisdrijven,Zeeland (PV),2013,382869,382869,100.0,1.0,0.3,95.0,94.1,115.0
Vuurwapenmisdrijven,Zeeland (PV),2014,382870,382870,120.0,1.0,0.3,115.0,96.7,140.0
Vuurwapenmisdrijven,Zeeland (PV),2015,382871,382871,130.0,1.0,0.3,125.0,96.2,150.0
Vuurwapenmisdrijven,Zeeland (PV),2016,382872,382872,85.0,1.0,0.0,85.0,100.0,100.0
Vuurwapenmisdrijven,Zeeland (PV),2017,382873,382873,110.0,1.0,0.3,105.0,95.5,135.0
Vuurwapenmisdrijven,Zeeland (PV),2018,382874,382874,115.0,1.0,0.3,110.0,95.7,130.0
Vuurwapenmisdrijven,Zeeland (PV),2019,382875,382875,130.0,1.0,0.3,125.0,95.4,155.0
Vuurwapenmisdrijven,Zeeland (PV),2020,382876,382876,180.0,1.0,0.5,155.0,87.2,200.0
Vuurwapenmisdrijven,Zuid-Holland (PV),2010,382855,382855,1530.0,1.0,0.4,1480.0,96.6,1930.0
Vuurwapenmisdrijven,Zuid-Holland (PV),2011,382856,382856,1860.0,1.0,0.5,1795.0,96.5,2385.0
